listing_id,update_time,YEAR,listing_name,location_address,COUNTY,STATE,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id
312844,3/27/2023,2023,Bangs Farmers Market,"503 West Hall Bangs, TX 76823",Brown County,Texas,,,,,,,,,,,,,-99.13690613,31.71689523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312845,3/27/2023,2023,Barton Creek Farmers Market,"2901 S Capital of Texas Hwy Austin, TX 78746",Travis County,Texas,,,,,,,,,,,,,-97.81051995,30.25601854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312846,3/27/2023,2023,Bayou City Farmers Market,"3000 Richmond Avenue Houston, TX 77098",Harris County,Texas,,,,,,,,,,,,,-95.42331833,29.73404127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312847,3/27/2023,2023,Baytown Farmers Market,"213 W. Texas Avenue Baytown Town Square Baytown, TX 77520 Free parking lot, free street parking. Off of 146.",Harris County,Texas,,,,,,,,,,,,,-94.96984494,29.73278163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312848,3/27/2023,2023,Beach Street Local Market,"3789 N Beach St Fort Worth, TX 76137",Tarrant County,Texas,,,,,,,,,,,,,-97.29076188,32.81503409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312849,3/27/2023,2023,Bedford Farmers Market,"2824 Brown Trail Bedford, TX 76021",Tarrant County,Texas,,,,,,,,,,,,,-97.16005536,32.85194342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312850,3/27/2023,2023,Bell County Farmers Market Association II,"212 S. Main Street Temple, TX 76501",Bell County,Texas,,,,,,,,,,,,,-97.34198865,31.09456513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312851,3/27/2023,2023,Brazos Valley Farmers Market,"201 North Texas Avenue Bryan, TX 77803",Brazos County,Texas,,,,,,,,,,,,,-96.36993064,30.67440657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312852,3/27/2023,2023,Burleson Farmers Market,"217 W Renfro Burleson, TX 76028",Johnson County,Texas,,,,,,,,,,,,,-97.32390964,32.54287434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312853,3/27/2023,2023,Burton Farmers and Artisans Market,"307 North Main St. Burton, TX 77835 The market is held under the Roy Winkler Family Pavilion next to the Texas Cotton Gin Museum at 307 N. Main St, Burton, TX. Parking is available in front of the pav",Washington County,Texas,,,,,,,,,,,,,-96.59464919,30.18119213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312854,3/27/2023,2023,Charlie ~ Thornberry Certified Farmers Market Association,"713 Ohio Wichita Falls, TX 76301",Wichita County,Texas,,,,,,,,,,,,,-98.49038358,33.91401734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312855,3/27/2023,2023,Charlie Thornberry Farmers Market,"713 Ohio St Wichita Falls, TX 76301",Wichita County,Texas,,,,,,,,,,,,,-98.49038358,33.91401734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312856,3/27/2023,2023,City Hall Farmers Market,"901 Bagby St. Houston, TX 77002",Harris County,Texas,,,,,,,,,,,,,-95.36953919,29.76074394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312857,3/27/2023,2023,Clear Lake Shores Farmers' Market,"1020 Marina Bay Dr., Clear Lake Shores, TX, 77565",Galveston County,Texas,,,,,,,,,,,,,-95.03253008,29.54068384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312858,3/27/2023,2023,Coastal Community Farmers Market,"718 6th Street North Texas City , TX 77590 Located in the heart of Historic 6th Street in Texas City. Free public Parking.",Galveston County,Texas,,,,,,,,,,,,,-94.90260421,29.39166704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312859,3/27/2023,2023,Collin County Farmers' Market,"206 N. Murphy Rd., City Hall Complex, Murphy, TX, 75094",Collin County,Texas,,,,,,,,,,,,,-96.61272802,33.01826185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312860,3/27/2023,2023,Collins Garden Park Farmers' Market,"200 N. Park Blvd., San Antonio, TX, 78204",Bexar County,Texas,,,,,,,,,,,,,-98.5146268,29.39853877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312861,3/27/2023,2023,Community Fresh Farmers' Market,"2275 Dartmouth College Station, TX 77840",Brazos County,Texas,,,,,,,,,,,,,-96.30587347,30.61531742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312862,3/27/2023,2023,Concho Valley Farmers' Market,"609 S. Oakes St., San Angelo, TX, 76903",Tom Green County,Texas,,,,,,,,,,,,,-100.4317128,31.4557697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312863,3/27/2023,2023,Coppell Farmers Market,"793 S. Coppell Road Coppell, TX 75019",Dallas County,Texas,,,,,,,,,,,,,-97.00525796,32.95213079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312864,3/27/2023,2023,Corpus Christi Downtown Farmers' Market,"100 N. Shoreline, Corpus Christi, TX, 78401",Nueces County,Texas,,,,,,,,,,,,,-97.39271032,27.80772931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312865,3/27/2023,2023,Corpus Christi Southside Farmers' Market,"5800 Everhart Rd., Corpus Christi, TX, 78413",Nueces County,Texas,,,,,,,,,,,,,-97.39089405,27.70414333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312866,3/27/2023,2023,Cowtown Farmers Market,"3821 Southwest Blvd. Fort Worth, TX 76116",Tarrant County,Texas,,,,,,,,,,,,,-97.44171414,32.71722969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312867,3/27/2023,2023,Dallas Farmers Market,"1010 S. Pearl Expressway Dallas, TX 75201",Dallas County,Texas,,,,,,,,,,,,,-96.78932789,32.77755576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312868,3/27/2023,2023,Day Star Organic Farmers Market,"751 County Road 124 Georgetown, TX 78626 Near Georgetown, TX, from Interstate Highway 35, head east on State Route 29 for six (6) miles, turning left on County Road 120 for two miles, turning right on",Williamson County,Texas,,,,,,,,,,,,,-97.57446131,30.66740211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312869,3/27/2023,2023,Deaf Smith Chamber of Commerce Farmers Market,"200 E. Park Avenue Hereford, TX 79045",Deaf Smith County,Texas,,,,,,,,,,,,,-102.4040425,34.82211134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312870,3/27/2023,2023,Decatur Community Market,"3101 s fm 51 Decatur, TX 76234 Wise County Fair Grounds South Field",Wise County,Texas,,,,,,,,,,,,,-97.60480821,33.19942132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312871,3/27/2023,2023,Denton County Farmers' Market,"420 W. Sycamore St., Denton, TX, 76201",Denton County,Texas,,,,,,,,,,,,,-97.13647261,33.21255389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312872,3/27/2023,2023,Dignowity Hill Farmers' Market,"801 N. Olive , Lockwood Park, San Antonio, TX, 78202",Bexar County,Texas,,,,,,,,,,,,,-98.47177674,29.42904711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312873,3/27/2023,2023,Downtown Brenham First Fridays Farmer & Artisan Market,"101-111 Baylor Street Brenham, TX 77833 The market w is held on Baylor Street directly across from the Courthouse in historic downtown Brenham! All of Baylor Street between Main & Alamo will be closed",Washington County,Texas,,,,,,,,,,,,,-96.39736291,30.1674043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312874,3/27/2023,2023,Downtown Canton Farmers Market,"202 N. Buffalo St. Canton, TX 75103 Located across the street from the Canton City Hall building at the corner of Buffalo St. and Terrell St.",Van Zandt County,Texas,,,,,,,,,,,,,-95.86335351,32.55725308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312875,3/27/2023,2023,Downtown Denison Farmers Market,"701 W. Main Street Downtown Denison, TX 75020",Grayson County,Texas,,,,,,,,,,,,,-96.54473244,33.75561575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312876,3/27/2023,2023,Downtown Farmers' Market,"4800 S. Hulen St., Fort Worth, TX, 76141",Tarrant County,Texas,,,,,,,,,,,,,-97.39545767,32.67764576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312877,3/27/2023,2023,Downtown Farmers Market Bay City,"1816 7th Street Bay City, TX 77414",Matagorda County,Texas,,,,,,,,,,,,,-95.96853235,28.98303271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312878,3/27/2023,2023,Downtown Farmers Market I,"600 W. Rosedale Fort Worth, TX 76141",Tarrant County,Texas,,,,,,,,,,,,,-97.33081763,32.73315592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312879,3/27/2023,2023,Downtown Rosenberg Farmer's Market,"811 Third Street Rosenberg, TX 77471",Fort Bend County,Texas,,,,,,,,,,,,,-95.80672929,29.56011905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312880,3/27/2023,2023,East Texas Farmers Market,"1836 S. Jackson Jacksonville, TX 75766",Cherokee County,Texas,,,,,,,,,,,,,-95.26051843,31.94758603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312881,3/27/2023,2023,East Texas Fresh Farmers Market,"100 Chimney Rock Drive Tyler, TX 75703",Smith County,Texas,,,,,,,,,,,,,-95.30555358,32.2850268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312882,3/27/2023,2023,East Texas State Fair Farmers Market,"2112 W. Front Street Tyler, TX 75702 We are located at the East Texas State Fair under the large pavilion. There is plenty of parking! We are right behind the Rose Garden in the center of the Rose Cit",Smith County,Texas,,,,,,,,,,,,,-95.32446441,32.3464812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312883,3/27/2023,2023,EFWMA'S Fresh Food Market,"501 Oakland Blvd. Fort Worth, TX 76103",Tarrant County,Texas,,,,,,,,,,,,,-97.25877403,32.76592473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312884,3/27/2023,2023,Ella Austin Community Center Farmers' Market,"1023 N. Pine St., San Antonio, TX, 78202",Bexar County,Texas,,,,,,,,,,,,,-98.47025397,29.43177444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312885,3/27/2023,2023,Ennis Farmers' Market,"119 N. Dallas St., Ennis, TX, 75119",Ellis County,Texas,,,,,,,,,,,,,-96.62820838,32.32753971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312886,3/27/2023,2023,Fall Creek Farmers Market,"7930 Fall Creek Bend Drive Humble, TX 77396 Local farmers/ranchers, foods, and artisans that welcomes fur babies. Family-friendly environment. Sundays 9a-1p weekly, rain or shine The Park at Fall Cree",Harris County,Texas,,,,,,,,,,,,,-95.27317004,29.93317984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312887,3/27/2023,2023,Farmers Market at Imperial,"198 Kempner Street Sugar Land, TX 77478",Fort Bend County,Texas,,,,,,,,,,,,,-95.63701799,29.61996288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312888,3/27/2023,2023,Farmers Market at the Cibolo,"33 Herff Road Boerne, TX 78006",Kendall County,Texas,,,,,,,,,,,,,-98.7177722,29.78680202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312889,3/27/2023,2023,Farmers Market Fort Worth Inc,"5507 E Belknap St Fort Worth, TX 76117",Tarrant County,Texas,,,,,,,,,,,,,-97.26764079,32.79776198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312890,3/27/2023,2023,Farmers Market Of Grapevine,"325 S Main St Grapevine, TX 76051",Tarrant County,Texas,,,,,,,,,,,,,-97.07834199,32.93851806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312891,3/27/2023,2023,For Oak Cliff Farmers Market,"907 E Ledbetter Dr Dallas, TX 75216",Dallas County,Texas,,,,,,,,,,,,,-96.80915795,32.68345253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312892,3/27/2023,2023,Four Seasons Markets at Firewheel,"245 Cedar Sage Garland, TX 75040",Dallas County,Texas,,,,,,,,,,,,,-96.61256318,32.95372001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312893,3/27/2023,2023,Friendswood Farmers Market,"1100 S Friendswood Dr., Friendswood, Texas 77546",Galveston County,Texas,,,,,,,,,,,,,-95.1908725,29.52059144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312894,3/27/2023,2023,Galveston West End Farmers' Market,"6511 Stewart Road Galveston, TX 77551",Galveston County,Texas,,,,,,,,,,,,,-94.83483589,29.27394848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312895,3/27/2023,2023,Galveston's Own Farmers Market,"2508 Post Office Galveston, TX 77550",Galveston County,Texas,,,,,,,,,,,,,-94.79601679,29.303896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312896,3/27/2023,2023,Garden Ridge Farmers' Market,"9400 MUNICIPAL PARKWAY Garden Ridge, TX 78266 Farmers' Market will take place in the Municipal Parking lot.",Comal County,Texas,,,,,,,,,,,,,-98.3012366,29.63926031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312897,3/27/2023,2023,Grand Prairie Farmers Market,"120 W Main St Grand Prairie, TX 75050",Dallas County,Texas,,,,,,,,,,,,,-97.00392234,32.74547822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312898,3/27/2023,2023,Grapevine Farmers' Market,"325 S. Main St., Grapevine, TX, 76051",Tarrant County,Texas,,,,,,,,,,,,,-97.07834199,32.93851806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312899,3/27/2023,2023,Grass Roots Farmers Market,"712 N. Wood St. Gilmer, TX 75644 Off HWY 271 at the Old ETMC Hospital Parking Lot across from Stanley Ford in Gilmer.",Upshur County,Texas,,,,,,,,,,,,,-94.94222108,32.72170388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312900,3/27/2023,2023,Green Avenue Farmers Market,"717 N. 2nd Street Killeen, TX 76541",Bell County,Texas,,,,,,,,,,,,,-97.72903306,31.12438313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312901,3/27/2023,2023,Grow'n Growers Farmers Market,"509 E. Earling Rd. San Juan, TX 78589",Hidalgo County,Texas,,,,,,,,,,,,,-98.14339874,26.22854826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312902,3/27/2023,2023,Grow'n Growers Farmers Market,"5525 Doctors Dr. Edinburg, TX 78539",Hidalgo County,Texas,,,,,,,,,,,,,-98.20650494,26.25311394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312903,3/27/2023,2023,Guadalupe Valley Gardeners Market,"390 Scheneider Rd Seguin, TX 78155",Guadalupe County,Texas,,,,,,,,,,,,,-97.92135737,29.51773354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312904,3/27/2023,2023,Heights Epicurean Farmers Market,"1245 Heights Boulevard Houston, TX 77008 There are two parking lots at the church, parking on the street, One of the parking lots is in the back of the church on the Yale side. Plenty of parking its a",Harris County,Texas,,,,,,,,,,,,,-95.39774848,29.79337462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312905,3/27/2023,2023,Hill Country Farmers' Market,"16607 Huebner Rd., San Antonio, TX, 78248",Bexar County,Texas,,,,,,,,,,,,,-98.52775023,29.5939922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312906,3/27/2023,2023,Hill Country Farmers Market Association,"24133 Boerne Stage Road San Antonio, TX 78255",Bexar County,Texas,,,,,,,,,,,,,-98.63912274,29.66573008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312907,3/27/2023,2023,Historic Longview Farmers Market,"105 West Cotton Longview, TX 75601 Corner of Cotton and High Streets in Longview. During the week, it is a parking lot and on Saturdays, the lot is transformed into a bustling farmers market.",Gregg County,Texas,,,,,,,,,,,,,-94.7409497,32.49412236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312908,3/27/2023,2023,Historic McKinney Farmers Market at Chestnut Square Historic Village,"6851 Virginia Parkway McKinney, TX 75070",Collin County,Texas,,,,,,,,,,,,,-96.7075416,33.19878925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312909,3/27/2023,2023,HOME sweet FARM Market,"307 So. Park St. Brenham, TX 77833",Washington County,Texas,,,,,,,,,,,,,-96.39754527,30.16535496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312910,3/27/2023,2023,HOPE Farm farmers Market,"19833 Morris rd Harlingen, TX 78552 Parking on site",Cameron County,Texas,,,,,,,,,,,,,-97.70490063,26.15449104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312911,3/27/2023,2023,HOPE Farmers Market,"414 Waller St Austin, TX 78702",Travis County,Texas,,,,,,,,,,,,,-97.73110128,30.26319693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312912,3/27/2023,2023,Huntsville Downtown Farmers Market,"1230 12th Street Huntsville, TX 77340",Walker County,Texas,,,,,,,,,,,,,-95.55192637,30.7229824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312913,3/27/2023,2023,Independent Growers Market,"1104 West Wm J Bryan Pkwy Bryan, TX 77802",Brazos County,Texas,,,,,,,,,,,,,-96.38346614,30.67575356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312914,3/27/2023,2023,Iron Farm Farmers Market,"1745 FM 2276 Kilgore, TX 75662",Gregg County,Texas,,,,,,,,,,,,,-94.80692438,32.39729551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312915,3/27/2023,2023,Jefferson Farmers Market,"203 S Walcott St Jefferson, TX 75657",Marion County,Texas,,,,,,,,,,,,,-94.35495541,32.76020417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312916,3/27/2023,2023,Katy Farmers' Market,"6711 South Fry Rd, Katy, TX 77494",Fort Bend County,Texas,,,,,,,,,,,,,-95.77524989,29.71451987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312917,3/27/2023,2023,Keller Farmers Market,"400 Bear Creek Road Keller, TX 76248",Tarrant County,Texas,,,,,,,,,,,,,-97.24815848,32.92706022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312918,3/27/2023,2023,Killeen Farmers Market,"4616 fm 2808 Kempner, TX 76539 we are 3 miles off highway 190 and 5 min from the heb in copperas cove.",Lampasas County,Texas,,,,,,,,,,,,,-97.93091464,31.06809827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312919,3/27/2023,2023,Little Elm Farmers' Market,"2700 Eldorado Parkway Little Elm, TX 75068",Denton County,Texas,,,,,,,,,,,,,-96.89061428,33.17827558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312920,3/27/2023,2023,Local Kerrville Farmers Market,"945 Barnett Street Kerrville, TX 78028",Kerr County,Texas,,,,,,,,,,,,,-99.13333867,30.04748665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312921,3/27/2023,2023,Lubbock Farmers' Market,"1822 Buddy Holly Ave., Lubbock, TX, 79401",Lubbock County,Texas,,,,,,,,,,,,,-101.844403,33.57864282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312922,3/27/2023,2023,Lucas Farmers Market,"665 Country Club Road Lucas, TX 75002",Collin County,Texas,,,,,,,,,,,,,-96.59337663,33.09333021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312923,3/27/2023,2023,Main Plaza Farmers' Market,"115 Main Ave San Antonio, TX 78205",Bexar County,Texas,,,,,,,,,,,,,-98.4931331,29.42479261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
